msr_id,city,state
423566030272,SAO GONCALO,RJ
393957198231,SAO PAULO,SP
24726360502420,SAO PAULO,SP
13576649567124,RIO DE JANEIRO,RJ
405418316371,SAO JOAO DE MERITI,RJ
25124375943316,RIO DE JANEIRO,RJ
15424756032148,SAO LEOPOLDO,RS
377363017431,BELO HORIZONTE,MG
410105707671,BELO HORIZONTE,MG
400992871972,SAO PAULO,SP
8170995784980,SAO PAULO,SP
422392367691,PETROPOLIS,RJ
26685719588372,SAO THOME DAS LETRAS,MG
7273668653972,ARMACAO DOS BUZIOS,RJ
15328604745492,RIO DE JANEIRO,RJ
8532150794900,BELEM,PA
406395388611,ARARUAMA,RJ
10435559435540,SAO PAULO,SP
420331497772,GOIANIA,GO
412528216651,VIRGOLANDIA,MG
20500029785748,MARINGA,PR
20163680088084,SANTO ANTONIO DO SUDOESTE,PR
409736459271,SAO PAULO,SP
377363757331,PORTO ALEGRE,RS
423868044151,DRACENA,SP
418254779792,FORMIGA,MG
19595401799188,ITAQUAQUECETUBA,SP
21929697278996,SAO PAULO,SP
16397187576468,SALTO,SP
1901921127567,TERESINA,PI
422305217572,CONCORDIA,SC
421957700131,GOIANIA,GO
399106491092,FORTALEZA,CE
28080741663380,SAO PAULO,SP
15230394383636,SAO PAULO,SP
27763282902292,LONDRINA,PR
28405482088212,RIO DE JANEIRO,RJ
377297015452,NILOPOLIS,RJ
410253835412,FEIRA DE SANTANA,BA
401000865592,SUZANO,SP
407370789712,ARACAJU,SE
1901921127927,ITAGUARU,GO
415689830011,BRASILIA,DF
25588478554388,RECIFE,PE
393437934791,SAO GONCALO,RJ
422962573632,FORTALEZA,CE
1904239736907,TABOAO DA SERRA,SP
407878184871,JOAO PESSOA,PB
7783032457620,SAO VICENTE,SP
24409125190676,JOAO PESSOA,PB
420981642451,ESTEIO,RS
23515687343380,COLOMBO,PR
378565412832,CUIABA,MT
11083117077012,APARECIDA DE GOIANIA,GO
377302116232,SAO CARLOS,SP
24268340000532,RIO DE JANEIRO,RJ
377360233771,VITORIA DA CONQUISTA,BA
20669522736532,PALHOCA,SC
17571560566548,BELO HORIZONTE,MG
24214857623444,SAO CARLOS,SP
394760620972,SAO PAULO,SP
1900525646247,SAO JOSE DOS CAMPOS,SP
1904861910287,IBIPORA,PR
400039308071,CAXIAS DO SUL,RS
26685536617236,FORTALEZA,CE
4694422948628,SALVADOR,BA
419495366371,RIO DE JANEIRO,RJ
14426515286804,GOIANIA,GO
412475972132,HORIZONTE,CE
13117601845780,TABOAO DA SERRA,SP
1903627304147,SAO PAULO,SP
418228813451,BELO HORIZONTE,MG
408492724731,SAO PAULO,SP
386567952952,SAO PAULO,SP
15428745219988,BELO HORIZONTE,MG
403892436092,VITORIA,ES
402262196312,ILHEUS,BA
1900329120227,CARAPICUIBA,SP
400796159751,AGUAS LINDAS DE GOIAS,GO
417437124812,PAICANDU,PR
377300503252,MACEIO,AL
419161108952,CABEDELO,PB
13090099547284,RESENDE,RJ
401801353991,CURITIBA,PR
418636281551,MACEIO,AL
24966373271572,IGARASSU,PE
1902710116327,RIO DE JANEIRO,RJ
28157935770260,EMBU DAS ARTES,SP
26274248058644,PORTO ALEGRE,RS
13363820201492,BELO HORIZONTE,MG
377360117571,UBERLANDIA,MG
378565412432,SAO PAULO,SP
389664751991,SAO PAULO,SP
377363685311,BRASILIA,DF
399109030132,RIO DE JANEIRO,RJ
18926141740180,RIO CLARO,SP
417310364711,JATAI,GO
405888071711,BELO HORIZONTE,MG
421981917272,FERRAZ DE VASCONCELOS,SP
384326970452,NATAL,RN
407431030131,SOLEDADE DE MINAS,MG
385023105431,RECIFE,PE
10225783736212,CANOAS,RS
399106405392,FEIRA DE SANTANA,BA
1903918509187,FORTALEZA,CE
424202591151,SAO PAULO,SP
8063752560020,CACAPAVA,SP
401468913911,BRASILIA,DF
399346198392,SAO PAULO,SP
8283974046356,JOAO PESSOA,PB
378612014852,BELO HORIZONTE,MG
15471538987540,RIO DE JANEIRO,RJ
11257407979796,FOZ DO IGUACU,PR
23135031048468,RIO DE JANEIRO,RJ
23112205010324,CIDREIRA,RS
15690823608596,CACHOEIRAS DE MACACU,RJ
422193927371,TERESINA,PI
1901921133147,SAO GONCALO,RJ
377363484351,SAO PAULO,SP
10139337691668,SAO PAULO,SP
423604523171,PORTO ALEGRE,RS
1901761112647,CONTAGEM,MG
19021226669204,SAO PAULO,SP
10850254740500,PINHALZINHO,SP
377363531311,SAO PAULO,SP
27138673146132,RIO DE JANEIRO,RJ
4532943441428,ARAPIRACA,AL
10666545496468,SAO PAULO,SP
377360358391,BRASILIA,DF
421957699771,NITEROI,RJ
401786525931,ANDRADAS,MG
399777733131,SAO PAULO,SP
20400477854100,BELO HORIZONTE,MG
377363406931,SALVADOR,BA
382520404712,RIO DE JANEIRO ,RJ
6106929440660,BARRA MANSA,RJ
420618136852,SANTA JULIANA,MG
406225321531,RIO DE JANEIRO,RJ
1901921128107,MARICA,RJ
19897647942676,SAO PAULO,SP
410366252071,FLORIANOPOLIS,SC
13278055693972,SAO PAULO,SP
377363585391,RECIFE,PE
17624200522516,VITORIA,ES
5678422922644,FORTALEZA,CE
14705909220500,RIO DE JANEIRO,RJ
1905485599427,SAO JOSE DA LAPA,MG
408410601252,MACAE,RJ
404583459352,JOSE DE FREITAS,PI
421282778791,BRASILIA,DF
27410689164308,MANAUS,AM
422096880691,GUARULHOS,SP
404935438351,CAPAO BONITO,SP
24580130789652,CARAPICUIBA,SP
14426515286548,SAO LUIS,MA
11767850104212,LONDRINA,PR
27575643164180,GUARULHOS,SP
407790899771,SAO SEBASTIAO,SP
410246001772,ARRAIAL DO CABO,RJ
1901921127467,SAO PAULO,SP
16003697623572,SAO PAULO,SP
16262455685268,FRANCO DA ROCHA,SP
418095810912,SAQUAREMA,RJ
26348248702484,BELO HORIZONTE,MG
12437678313364,LAURO DE FREITAS,BA
18463378224276,VALENCA,BA
1902515303247,CHOPINZINHO,PR
23859437874580,RIO DE JANEIRO,RJ
423756551952,AMERICANA,SP
401717785032,INDAIATUBA,SP
16993625577748,TAUBATE,SP
411786203292,FORTALEZA,CE
23482605423508,SAO PAULO,SP
380480672672,CURITIBA,PR
394880582191,TRAMANDAI,RS
1905715109087,SOROCABA,SP
385999558712,RIO DE JANEIRO,RJ
421774562532,SAO PAULO,SP
412561752231,OSASCO,SP
377363500371,BRASILIA,DF
405794127531,RIO DE JANEIRO,RJ
402853196111,RIO DE JANEIRO,RJ
377360309631,SAO PAULO,SP
22184672020884,RIO DE JANEIRO,RJ
377363905351,DUQUE DE CAXIAS,RJ
15330718486676,ITAPECERICA DA SERRA,SP
25215357658644,CARIACICA,ES
411460821971,BRASILIA,DF
377351766331,PORTO ALEGRE,RS
402015609391,SAO CARLOS,SP
388874808892,RIO DE JANEIRO,RJ
408860654072,NOVA IGUACU,RJ
403101614631,BAURU,SP
27850297549076,SANTA MARIA,RS
5540234265492,CAMPINAS,SP
422653277452,MANAUS,AM
27758193249300,RIO DE JANEIRO,RJ
418217075471,SAO PAULO,SP
403308666771,RIO DE JANEIRO,RJ
25460240193428,SAO PAULO,SP
26644462000020,SALVADOR,BA
26067015683220,FLORIANOPOLIS,SC
377639546031,CAMPINAS,SP
383365313511,RIO DE JANEIRO,RJ
22190958101012,SARANDI,RS
379365166772,CURITIBA,PR
15860007378196,FLORIANOPOLIS,SC
410459658952,SALVADOR,BA
23859788268308,JOAO PESSOA,PB
423855591811,SAO PAULO,SP
22826234960916,SAO PAULO,SP
417275923352,SAO PAULO,SP
411269336752,BELO HORIZONTE,MG
10326714576276,CURITIBA,PR
28204137738388,RIO DE JANEIRO,RJ
8956928522260,RIO DE JANEIRO,RJ
406758941752,RIO DE JANEIRO,RJ
13090099548308,SAO PAULO,SP
28203827535636,OSASCO,SP
403009125291,SANTO AMARO DA IMPERATRIZ,SC
421097466491,BELFORD ROXO,RJ
421774562452,SAO JOSE DOS PINHAIS,PR
25817733095188,SANTO ANDRE,SP
415503003692,MACEIO,AL
423935254712,CANDEIAS,BA
377300402712,SAO GONCALO,RJ
16536950583444,MAUA,SP
418218281271,RIO DE JANEIRO,RJ
379009182691,RIO DE JANEIRO,RJ
401914126211,SAO PAULO,SP
378577374372,TAQUARITINGA DO NORTE,PE
402226696872,BOQUEIRAO DO LEAO,RS
16603131197076,SALVADOR,BA
377300714572,SAO PAULO,SP
404774633172,SAO PAULO,SP
8398845930132,NOVA FRIBURGO,RJ
12517708113940,VILA VELHA,ES
406951908792,CONDE,PB
377353681871,DUQUE DE CAXIAS,RJ
418629108851,RIO DE JANEIRO,RJ
1902611055407,CUIABA,MT
377360288111,RIO DE JANEIRO,RJ
25445649328660,SAO PAULO,SP
1903626637487,MARACANAU,CE
377297184332,GUARUJA,SP
377359945751,GUARULHOS,SP
417982597372,MARANGUAPE,CE
405057326071,RECIFE,PE
6250311351060,SALVADOR,BA
400268008372,PIEDADE,SP
26066968002580,TRAMANDAI,RS
13090652354964,SAO PAULO,SP
9043006857748,RIO DE JANEIRO,RJ
416597816771,PORTO ALEGRE,RS
408526964891,NOVA IGUACU,RJ
14564493325588,SAO PAULO,SP
378565411732,SALTO DE PIRAPORA,SP
401838393231,BELO HORIZONTE,MG
15314803229332,FLORIANOPOLIS,SC
18760694061204,BELFORD ROXO,RJ
419243704012,SAO JOSE DO RIO PRETO,SP
23193147204884,FLORIANOPOLIS,SC
22677069388564,COTIA,SP
24303096194324,GUARULHOS,SP
26065869692436,VOLTA REDONDA,RJ
422280120352,CABO FRIO,RJ
420308808292,GOIANIA,GO
405412038672,RIO DE JANEIRO,RJ
406190236892,SAO PAULO,SP
1902300627847,CAMPINA GRANDE,PB
11674223739796,COTIA,SP
23165505511700,GAROPABA,SC
404519906292,SAO PAULO,SP
406281365772,SAO PAULO,SP
412582477571,DUQUE DE CAXIAS,RJ
406563738311,SAO PAULO,SP
26116475718932,MACAPA,AP
5183566654996,LONDRINA,PR
1902802389507,RIO DE JANEIRO,RJ
11312026702868,GRAVATAI,RS
9573743795476,SAO PAULO,SP
13094461307284,SAO PAULO,SP
6439649006356,CURVELO,MG
422664196951,MELGACO,PA
7805281561876,EUNAPOLIS,BA
407756225072,SAO PAULO,SP
377296850912,GUARULHOS,SP
27703016802324,BRASILIA,DF
26473814253460,ITANHAEM,SP
26426278008724,SAO LUIS,MA
377363779751,RIO DE JANEIRO,RJ
27088199840148,SAO PAULO,SP
377296963992,SAO PAULO,SP
13089653559828,BAURU,SP
14426484441492,SAO PAULO,SP
6250797542420,SAO PAULO,SP
399106405032,SAO PAULO,SP
14446361007380,RIO DE JANEIRO,RJ
377658993812,CARUARU,PE
27186206453652,RIBEIRAO PIRES,SP
7311594801684,PORTO SEGURO,BA
403232326251,SAO PAULO,SP
1901921127747,SAO PAULO,SP
424112345691,ARACATUBA,SP
423167843331,RIO DE JANEIRO,RJ
22712107116436,RIO DE JANEIRO,RJ
11396888503444,MARICA,RJ
25314239282836,JUNDIAI,SP
25736094255252,RIBEIRAO PIRES,SP
377363703551,SAO JOAO DEL REI,MG
14426651013652,SAO PAULO,SP
406199895471,SAO PAULO,SP
377296828312,RIO DE JANEIRO,RJ
405141610432,RIO DE JANEIRO,RJ
377363412171,DUQUE DE CAXIAS,RJ
412528217011,GUARATINGUETA,SP
408493012271,SAO PAULO,SP
6571031285524,RECIFE,PE
401006396571,SAO PAULO,SP
421107687652,RIO DE JANEIRO,RJ
377359978691,ITU,SP
28364441494420,RIBEIRAO PRETO,SP
384797068331,SANTOS,SP
420826161771,ITUMBIARA,GO
10212097713556,PIRAI,RJ
25127891606804,MOGI DAS CRUZES,SP
15171154262548,SERTANOPOLIS,PR
19652809661076,BOA ESPERANCA,MG
12641830672660,CENTRAL,BA
407971570532,BELFORD ROXO,RJ
1905258257127,CORRENTINA,BA
14426457553684,RIO DE JANEIRO,RJ
25317693205140,FORTALEZA,CE
23226626881556,SAO PAULO,SP
10172956806548,SALVADOR,BA
399106491052,CAXIAS DO SUL,RS
394788499431,SAO PAULO,SP
24709491187732,CAMARAGIBE,PE
412341491212,SAO PAULO,SP
377296802772,SAO BERNARDO DO CAMPO,SP
8190975790100,BELO HORIZONTE,MG
423806159392,CURITIBA,PR
405371955071,SAO PAULO,SP
385214475572,BRASILIA,DF
25459503317268,CARIACICA,ES
7623353759124,NOVA LIMA,MG
377363700571,MARINGA,PR
21313894337300,SAO PAULO,SP
12617947566868,FORTALEZA,CE
394814940551,CURITIBA,PR
8805663508884,BARUERI,SP
15700166764308,ARACATUBA,SP
14426419909268,IPATINGA,MG
378611938171,BRASILIA,DF
385578240651,RIO DE JANEIRO,RJ
14705095431956,ALFENAS,MG
377578769792,BRASILIA,DF
406995373451,ARAUCARIA,PR
4913670035220,CAETITE,BA
9143711225492,OUROESTE,SP
23889177571988,SAO PAULO,SP
1900482060347,RIO DE JANEIRO,RJ
411152711871,SAO PAULO,SP
415460997592,SAO PAULO,SP
7272896614804,SAO PAULO,SP
388603010072,TRES PASSOS,RS
8006916066836,SALVADOR,BA
377300704132,SAO PAULO,SP
409417674011,NITEROI,RJ
1904094766487,RIO DE JANEIRO,RJ
408860211372,NOVA TRENTO,SC
401825971072,DOURADOS,MS
26009947395348,BELFORD ROXO,RJ
10078659528852,SAO PAULO,SP
24136964385428,RIO DE JANEIRO,RJ
14426419907348,PINDAMONHANGABA,SP
23510331025940,SAO JOSE DO RIO PRETO,SP
416953920152,SAO PAULO,SP
11059987666964,FORTALEZA,CE
1903406355827,MESQUITA,RJ
5273539260052,SAO PAULO,SP
423992073011,ITABUNA,BA
423088159851,RIO DE JANEIRO,RJ
385782743672,BELO HORIZONTE,MG
1901921127647,RIO DE JANEIRO,RJ
27012662390548,SAO PAULO,SP
19241571570196,MACEIO,AL
408526609111,BRASILIA,DF
423359066631,SAO PAULO,SP
411512081271,RIO DE JANEIRO,RJ
388960666892,SAO PAULO,SP
407265815792,SALVADOR,BA
23225592137748,BREVES,PA
1902700824347,SALVADOR,BA
407762238411,CURITIBA,PR
408068688011,SAO PAULO,SP
421022157892,CARAPICUIBA,SP
9574238427284,ITABI,SE
423335707491,BELO HORIZONTE,MG
377302095652,OSASCO,SP
411011769252,SAO PAULO,SP
408520127671,JOAO PESSOA,PB
401451839632,PINHAIS,PR
421772947712,ALVORADA,RS
415689829411,FORTALEZA,CE
417927201372,SAO PAULO,SP
13368391391380,LONDRINA,PR
404605070312,RIO DE JANEIRO,RJ
377300753392,CURITIBA,PR
401565817191,SANTO ANDRE,SP
419241771272,JOAO PESSOA,PB
412529337011,CAMPINA GRANDE DO SUL,PR
1900278443827,GOIANIA,GO
9645887924756,VIANA,ES
12125175646100,POA,SP
385083578652,SAO PAULO,SP
412843822231,CANOAS,RS
417759660831,HERVAL D OESTE,SC
26036714928788,SAO PAULO,SP
422541888212,FLORIANOPOLIS,SC
26233211494804,SAO PAULO,SP
377359945791,SAO BERNARDO DO CAMPO,SP
410504349291,ALFENAS,MG
421958354891,TERESINA,PI
9532977183764,MANAUS,AM
418764438452,SAO CAETANO DO SUL,SP
390183846532,SAO PAULO,SP
15434328395028,JUIZ DE FORA,MG
422357090972,MARECHAL CANDIDO RONDON,PR
1902839169367,BRASILIA,DF
11388639027604,CANOAS,RS
19566766891284,SAO PAULO,SP
21431890108436,SAO PAULO,SP
407840035571,SAO PAULO,SP
422142268491,SUZANO,SP
386515823311,CUIABA,MT
405887617612,NOVO HAMBURGO,RS
1900833058047,SAO PAULO,SP
418406499251,RECIFE,PE
410750115171,SANTA MARIA,RS
408445149551,RIO DE JANEIRO,RJ
422842721971,RIO DE JANEIRO,RJ
24667367790356,SALVADOR,BA
13792010688660,SAO PAULO,SP
399106510552,CURITIBA,PR
404591394652,SAO PAULO,SP
14426419909524,GOIANIA,GO
404925349191,SAO VICENTE,SP
409692140332,CAMPINAS,SP
377363025111,CAMPINAS,SP
1904095248347,RIO DE JANEIRO,RJ
410006075392,SAO JOAO DE MERITI,RJ
26295648137108,PORTO ALEGRE,RS
13090752808084,SAO PAULO,SP
420489315151,PIRAI DO SUL,PR
6670171874068,ARACATUBA,SP
401469401531,CUNHA,SP
419163783452,SAO PAULO,SP
27662485987476,SAO PAULO,SP
7707130775316,IPOJUCA,PE
1904971734787,ITAMARAJU,BA
28642978429204,GUARULHOS,SP
24359199747988,TRINDADE,GO
12452174871188,APARECIDA DE GOIANIA,GO
404743814431,RIO DE JANEIRO,RJ
416806346972,JABOATAO DOS GUARARAPES,PE
411790284652,CAMPINAS,SP
7272896990996,PARANAGUA,PR
400204912192,RIBEIRAO PIRES,SP
408526799031,PORTO ALEGRE,RS
25008795526292,PORTO ALEGRE,RS
412476079272,MARINGA,PR
390228095871,SANTOS,SP
402965299792,RIO DE JANEIRO,RJ
377296814812,SAO PAULO,SP
421299286411,TAUBATE,SP
14921867752212,SAO PAULO,SP
422182337712,RIO DE JANEIRO,RJ
399112124352,VALPARAISO DE GOIAS,GO
10894066362900,PONTAL,SP
405559006871,SAO PAULO,SP
9278424589972,BRASILIA,DF
1902992534427,TRES COROAS,RS
404011291532,NITEROI,RJ
13347269947796,GUAIUBA,CE
24409198211348,CONTAGEM,MG
377359961611,DIADEMA,SP
403741212571,BOM JESUS DO ITABAPOANA,RJ
420543587751,CAUCAIA,CE
377360063731,BRASILIA,DF
377360319711,SALVADOR,BA
1903764864567,DUQUE DE CAXIAS,RJ
6528040022420,ARACATUBA,SP
5091299336468,SALVADOR,BA
6644693746580,SAO PAULO,SP
13090083498260,SAO FRANCISCO DO SUL,SC
21393303038996,MAUA,SP
402128980931,BELO HORIZONTE,MG
377300543012,PORTO ALEGRE,RS
423595666852,JOINVILLE,SC
14807560337428,MANAUS,AM
378611936971,RIBEIRAO PRETO,SP
1902411312827,ITABUNA,BA
394438209192,RIO DE JANEIRO,RJ
1904241709547,SAO PAULO,SP
18158180868884,FLORIANOPOLIS,SC
418295679152,BRASILIA,DF
379506650451,CURITIBA,PR
11408499170068,CONCEICAO DO COITE,BA
406801234891,SAO LOURENCO,MG
19021621668628,SAO PAULO,SP
5401571184788,RIO DE JANEIRO,RJ
377300615552,CAMPINAS,SP
7313279811220,BELO HORIZONTE,MG
16606686432788,VITORIA,ES
404596852832,RIO DE JANEIRO,RJ
377300486672,UBERABA,MG
4576412630164,PAULISTA,PE
16705585119892,SALVADOR,BA
416685348351,CURITIBA,PR
397802473172,PALHOCA,SC
12326462462868,BRASILIA,DF
382384492812,RIO DE JANEIRO,RJ
20817148723604,CAPIVARI,SP
14426342208916,CONTAGEM,MG
401895579251,RIO DE JANEIRO,RJ
25646428242068,UBERLANDIA,MG
377359983411,SAO PAULO,SP
419243521252,NAVEGANTES,SC
7347031017236,GUARAREMA,SP
421382645651,SANTANA DE PARNAIBA,SP
1901920656947,SAO PAULO,SP
27088199967508,SOROCABA,SP
420675997411,RIO DE JANEIRO,RJ
399531776432,RIO DE JANEIRO,RJ
13538966700308,BELO HORIZONTE,MG
420573194172,RECIFE,PE
409318319752,SALVADOR,BA
8915263124500,SAO PAULO,SP
27564391341076,PONTA GROSSA,PR
10528560138132,SAO PAULO,SP
15091404955028,RIO DE JANEIRO,RJ
20022582792724,SAO PAULO,SP
418465502951,SAO JOSE DE RIBAMAR,MA
401742523312,BELO HORIZONTE,MG
412396141352,SAO FRANCISCO DE ASSIS,RS
377357150571,CUIABA,MT
26221707459988,MESQUITA,RJ
14426515288724,CURITIBA,PR
25116970759316,ANANINDEUA,PA
1902802691447,JUIZ DE FORA,MG
412568601392,RIO DE JANEIRO,RJ
11353662995860,SAO PAULO,SP
1905192604247,SAO PAULO,SP
15660667304596,RIO DE JANEIRO,RJ
411369527452,RIO DE JANEIRO,RJ
11589338825748,BELEM,PA
402240623892,MANAUS,AM
24214590604308,RIO DE JANEIRO,RJ
405302329151,NATAL,RN
20022458287892,PALHOCA,SC
377300390952,BELEM,PA
388339019132,CAXIAS DO SUL,RS
420489314931,RIO DE JANEIRO,RJ
13859524473748,SAO PAULO,SP
18121705506324,MANAUS,AM
400021323972,RIO DE JANEIRO,RJ
421960228712,BELO HORIZONTE,MG
412807529051,SAO PAULO,SP
377300017672,RIO DE JANEIRO,RJ
27203328935444,INDAIAL,SC
8000892733076,MANAUS,AM
423809837431,RIO DE JANEIRO,RJ
15526752253716,GUARULHOS,SP
23859437874964,MAL. DEODORO,AL
17070020959892,SAO PAULO,SP
377353590831,BELEM,PA
421772947792,SAO PAULO,SP
420461876431,SAO PAULO,SP
404004115032,RIO CLARO,SP
26600514590868,RIO DE JANEIRO,RJ
420461876671,SAO PAULO,SP
377300631772,IBIRITE,MG
10078659531540,PORTO SEGURO,BA
4568628177556,CAMPINAS,SP
5182888547860,SAO PAULO,SP
1902379606767,PINDAMONHANGABA,SP
415689829831,JUIZ DE FORA,MG
26390031884948,SAO PAULO,SP
16658747400980,FORTALEZA,CE
23874095932308,SAO PAULO,SP
421278998331,QUEIMADOS,RJ
377293945172,SAO PAULO,SP
412351107792,AMARGOSA,BA
407332424652,UBERABA,MG
6206037953556,SALVADOR,BA
403497024292,CAMPINAS,SP
423226872491,RIO DE JANEIRO,RJ
422727156371,MANAUS,AM
26800185874708,ITAPEVI,SP
10078659531028,SAO PAULO,SP
389940579811,SAO PAULO,SP
424310642491,SAO PAULO,SP
406287032712,RIO CLARO,SP
26621223870740,CAMPINAS,SP
9701078279188,SAO GONCALO DO AMARANTE,RN
410103949931,FORTALEZA,CE
405157923052,ITANHANDU,MG
404933936312,SAO PAULO,SP
412351107732,ANGRA DOS REIS,RJ
377364493911,SANTO ANDRE,SP
20102847133076,ITAPECERICA DA SERRA,SP
13703781009556,FORTALEZA,CE
13386373430548,SAO PAULO,SP
421774562252,NOVA FRIBURGO,RJ
6019243636628,SAO PAULO,SP
377300904652,FORTALEZA,CE
410004365432,RECIFE,PE
411663717552,SAO VICENTE,SP
9366941523860,FOZ DO IGUACU,PR
410106336191,PIRAPORA,MG
400327672891,IRECE,BA
402623852911,SALVADOR,BA
1905192601287,RIO DE JANEIRO,RJ
1900003863127,PACAJUS,CE
377357295671,SAO PAULO,SP
24686882443028,CONTAGEM,MG
16654475180692,SAO PAULO,SP
410253449672,HORTOLANDIA,SP
5757617594900,SALVADOR,BA
377360257531,PORTO ALEGRE,RS
399112387792,BIRIGUI,SP
380876060451,OSASCO,SP
411935719791,FLORIANOPOLIS,SC
23984984115860,RIO DE JANEIRO,RJ
12518508150420,CARAPICUIBA,SP
377360176531,TAUBATE,SP
1900249006627,CURITIBA,PR
400021818932,SAO PAULO,SP
11059916244628,SAO PAULO,SP
421772947592,PLANALTINA,GO
16129828368532,SANTO ANDRE,SP
421957700071,ALM. TAMANDARE,PR
24708963699732,SAO PAULO,SP
7272896613780,SAO PAULO,SP
411361547151,SAO PAULO,SP
407445627611,SAO PAULO,SP
422664251891,ITAPETININGA,SP
410860132692,SAO PAULO,SP
422919934512,SAO PAULO,SP
423597864871,GUARULHOS,SP
410395808032,SAO PAULO,SP
405304525751,SAO BERNARDO DO CAMPO,SP
