volunteer_id,status,city,state
20680,indisponivel,RIO DE JANEIRO,RJ
15556,indisponivel,SAO JOSE DOS PINHAIS,PR
20697,indisponivel,BELO HORIZONTE,MG
20687,indisponivel,SAO JOSE DE RIBAMAR,MA
18176,indisponivel,PORTO ALEGRE,RS
26085,indisponivel,SUZANO,SP
20710,indisponivel,GUARULHOS,SP
20707,indisponivel,SAO PAULO,SP
18205,indisponivel,SAO PAULO,SP
16072,indisponivel,CARLOS BARBOSA,RS
18206,indisponivel,INDAIATUBA,SP
20782,indisponivel,BRASILIA,DF
20784,indisponivel,RIBEIRAO PRETO,SP
20793,indisponivel,RIO DE JANEIRO,RJ
20815,indisponivel,SAO PAULO,SP
20859,indisponivel,PORTO ALEGRE,RS
20917,indisponivel,GAROPABA,SC
20936,indisponivel,DIADEMA,SP
20984,indisponivel,SAO PAULO,SP
25880,indisponivel,SOROCABA,SP
27729,indisponivel,ATIBAIA,SP
24997,indisponivel,BETIM,MG
27457,indisponivel,VILA VELHA,ES
26156,indisponivel,CANOAS,RS
21277,indisponivel,MUNIZ FREIRE,ES
21311,indisponivel,JOINVILLE,SC
27617,indisponivel,RIO DE JANEIRO,RJ
21390,indisponivel,GUARULHOS,SP
26710,indisponivel,VITORIA,ES
16581,indisponivel,LONDRINA,PR
21460,indisponivel,SAO PAULO,SP
27563,indisponivel,NOVA IGUACU,RJ
21483,indisponivel,POUSO ALEGRE,MG
21482,indisponivel,RIO DE JANEIRO,RJ
21582,indisponivel,FLORIANOPOLIS,SC
20771,indisponivel,RIO DE JANEIRO,RJ
20974,indisponivel,SAO PAULO,SP
14896,indisponivel,SERRA,ES
24714,indisponivel,RIO GRANDE,RS
15091,indisponivel,GUARAPUAVA,PR
15092,indisponivel,PORTO ALEGRE,RS
15095,indisponivel,SANTA MARIA,RS
15098,indisponivel,ALEGRETE,RS
15116,indisponivel,BELO HORIZONTE,MG
16081,indisponivel,VARRE-SAI,RJ
25267,indisponivel,FORTALEZA,CE
15124,indisponivel,RIO DE JANEIRO,RJ
15126,indisponivel,GOIANIA ,GO
17250,disponivel,BOA VISTA,RR
20441,disponivel,BELEM,PA
25544,disponivel,TERESINA,PI
15618,disponivel,PELOTAS,RS
18533,disponivel,ITACURUBA,PE
15754,disponivel,MANAUS,AM
16728,disponivel,ACAJUTIBA,BA
28651,disponivel,MANAUS,AM
15739,disponivel,JUAZEIRO DO NORTE,CE
16061,disponivel,SALVADOR,BA
15632,disponivel,RIO BRANCO,AC
28526,disponivel,MACEIO,AL
18453,disponivel,SAO LUIS,MA
21273,disponivel,MANAUS,AM
19029,disponivel,BELO JARDIM,PE
28597,disponivel,RESENDE,RJ
24575,disponivel,LAURO DE FREITAS,BA
24819,disponivel,FEIRA DE SANTANA,BA
25254,disponivel,FORTALEZA,CE
29032,disponivel,FLORIANO,PI
22996,disponivel,SANTIAGO,RS
23157,disponivel,VICOSA DO CEARA,CE
26545,disponivel,RIO GRANDE,RS
26654,disponivel,FORTALEZA,CE
27361,disponivel,MORADA NOVA,CE
24840,disponivel,IGUATU,CE
24905,disponivel,RIO GRANDE,RS
25169,disponivel,GURUPI,TO
19278,disponivel,PORTO VELHO,RO
25371,disponivel,RECIFE,PE
30296,disponivel,FOZ DO IGUACU,PR
18470,disponivel,FORTALEZA,CE
28873,disponivel,PENTECOSTE,CE
27483,disponivel,RIO BRANCO,AC
28060,disponivel,TERESINA,PI
27925,disponivel,FORTALEZA,CE
24615,disponivel,MANAUS,AM
27046,disponivel,SALVADOR,BA
17117,disponivel,CARUARU,PE
24439,disponivel,PEREIRO,CE
28500,disponivel,BARREIRINHAS,MA
28472,disponivel,CORACAO DE MARIA,BA
24355,disponivel,MANAUS,AM
17035,disponivel,SANTA CRUZ DO CAPIBARIBE,PE
28916,disponivel,CAXIAS,MA
15807,disponivel,CORUMBA,MS
26245,disponivel,AUGUSTINOPOLIS,TO
27033,indisponivel,RIO DE JANEIRO,RJ
28116,indisponivel,JACAREI,SP
23946,indisponivel,RIO DE JANEIRO,RJ
15162,indisponivel,RECIFE,PE
28124,indisponivel,CAXIAS DO SUL,RS
28128,indisponivel,VASSOURAS,RJ
15163,indisponivel,MANAUS,AM
28127,indisponivel,SAO PAULO,SP
15165,indisponivel,DIVINOPOLIS,MG
15166,indisponivel,SALVADOR,BA
28133,indisponivel,NATAL,RN
15167,indisponivel,RECIFE,PE
18024,indisponivel,SANTO ANDRE,SP
28132,indisponivel,PRAIA GRANDE,SP
28210,indisponivel,CANAVIEIRAS,BA
28134,indisponivel,TERESINA,PI
28130,indisponivel,SAO PAULO,SP
28125,indisponivel,SALVADOR,BA
24626,indisponivel,SAO PAULO,SP
28126,indisponivel,SAO PAULO,SP
28107,indisponivel,SALVADOR,BA
15168,indisponivel,JAGUARIBE,CE
15170,indisponivel,SAO LUIS,MA
15171,indisponivel,JABOATAO DOS GUARARAPES,PE
15172,indisponivel,BRASILIA,DF
15173,indisponivel,RECIFE,PE
15174,indisponivel,RECIFE,PE
15175,indisponivel,GOVERNADOR VALADARES,MG
15176,indisponivel,BRASILIA,DF
28117,indisponivel,UBERABA,MG
28487,indisponivel,BRASILIA,DF
15177,indisponivel,SALVADOR,BA
15178,indisponivel,SANTAREM,PA
28136,indisponivel,RIO DE JANEIRO,RJ
15179,indisponivel,TABULEIRO DO NORTE,CE
22198,indisponivel,MACAPA,AP
15180,indisponivel,LUIS EDUARDO MAGALHAES,BA
15181,indisponivel,FORMOSO DO ARAGUAIA,TO
28139,indisponivel,RIO DE JANEIRO,RJ
15184,indisponivel,FLORANIA,RN
29157,indisponivel,INDAIATUBA,SP
28135,indisponivel,SAO PAULO,SP
15185,indisponivel,SAO LUIS,MA
28138,indisponivel,CAMPINAS,SP
28083,indisponivel,GUARULHOS,SP
15186,indisponivel,FORTALEZA,CE
28108,indisponivel,RECIFE,PE
28118,indisponivel,SAO PAULO,SP
15187,indisponivel,ANAPOLIS,GO
25346,indisponivel,CURITIBA,PR
28119,indisponivel,SALVADOR,BA
15193,indisponivel,FORTALEZA,CE
15194,indisponivel,BELEM,PA
15199,indisponivel,JUAZEIRO DO NORTE,CE
28608,indisponivel,NITEROI,RJ
15200,indisponivel,MANAUS,AM
15217,indisponivel,SALVADOR,BA
28120,indisponivel,RIO DE JANEIRO,RJ
15198,indisponivel,FORTALEZA,CE
17849,indisponivel,VITORIA,ES
28088,indisponivel,VITORIA,ES
18132,indisponivel,RECIFE,PE
29158,indisponivel,SALVADOR,BA
15206,indisponivel,LAGOA DA PRATA,MG
28123,indisponivel,SAO PAULO,SP
15207,indisponivel,BATURITE,CE
28121,indisponivel,TERESINA,PI
15208,indisponivel,SAO LUIS,MA
15209,indisponivel,BELEM,PA
27302,indisponivel,BRASILIA,DF
15214,indisponivel,APARECIDA DE GOIANIA,GO
15247,indisponivel,PELOTAS,RS
22190,indisponivel,RIO VERDE,GO
15191,indisponivel,MANAUS,AM
15220,indisponivel,IPAMERI,GO
23622,indisponivel,BELEM,PA
15228,indisponivel,NATAL,RN
28568,indisponivel,MANAUS,AM
15230,indisponivel,POCO BRANCO,RN
15231,indisponivel,RITAPOLIS,MG
21501,indisponivel,GUARULHOS,SP
15232,indisponivel,IPATINGA,MG
15233,indisponivel,SETE LAGOAS,MG
15234,indisponivel,PARNAMIRIM,RN
15229,indisponivel,NATAL,RN
15237,indisponivel,PIRAPETINGA,MG
15238,indisponivel,SAO PAULO,SP
21312,indisponivel,CRICIUMA,SC
15243,indisponivel,BELO HORIZONTE,MG
15221,indisponivel,SALVADOR,BA
15225,indisponivel,BELO HORIZONTE,MG
15250,indisponivel,UBERLANDIA,MG
15253,indisponivel,SANTA BARBARA,MG
15261,indisponivel,SAO LOURENCO DO OESTE,SC
28609,indisponivel,VIANA,ES
15262,indisponivel,DOURADOS,MS
28080,indisponivel,SALVADOR,BA
23703,indisponivel,LONDRINA,PR
15264,indisponivel,SAO PAULO,SP
15265,indisponivel,JUIZ DE FORA,MG
15266,indisponivel,SAO PAULO,SP
28109,indisponivel,SALVADOR,BA
23249,indisponivel,BARRA DO PIRAI,RJ
15267,indisponivel,EXTREMA,MG
15268,indisponivel,SAO SEBASTIAO,SP
27666,indisponivel,DIADEMA,SP
15269,indisponivel,PRESIDENTE FIGUEIREDO,AM
15270,indisponivel,PRAIA GRANDE,SP
15272,indisponivel,ITUPEVA,SP
28070,indisponivel,NITEROI,RJ
28071,indisponivel,RIO DAS OSTRAS,RJ
28569,indisponivel,RIO DE JANEIRO,RJ
27556,indisponivel,FORTALEZA,CE
28489,indisponivel,SAO PAULO,SP
24321,indisponivel,OUROESTE,SP
21843,indisponivel,RIO DE JANEIRO,RJ
23894,indisponivel,BAURU,SP
26227,indisponivel,SAO PAULO,SP
14783,indisponivel,ARARAQUARA,SP
23015,indisponivel,ITAJOBI,SP
14832,indisponivel,SALVADOR,BA
28924,indisponivel,SAO PAULO,SP
19294,indisponivel,RIO DE JANEIRO,RJ
29792,indisponivel,SAO PAULO,SP
15439,indisponivel,PAULISTA,PE
19233,indisponivel,PORTO FELIZ,SP
15273,indisponivel,IPATINGA,MG
15275,indisponivel,FRANCISCO MORATO,SP
21885,indisponivel,SALVADOR,BA
19020,indisponivel,PATO BRANCO,PR
15255,indisponivel,PIRACICABA,SP
15277,indisponivel,TRES CORACOES,MG
15279,indisponivel,TAUBATE,SP
15293,indisponivel,CONTAGEM,MG
20130,indisponivel,SANTA MARIA,RS
14975,indisponivel,RIBEIRAO PRETO,SP
15283,indisponivel,SAO PAULO,SP
28090,indisponivel,MARICA,RJ
15285,indisponivel,CABO FRIO,RJ
15287,indisponivel,UBERLANDIA,MG
22776,indisponivel,GOIANIA,GO
22686,indisponivel,RIO DE JANEIRO,RJ
15288,indisponivel,RIO DE JANEIRO,RJ
15289,indisponivel,CABO FRIO,RJ
15294,indisponivel,NOVA IGUACU,RJ
15296,indisponivel,ARACATUBA,SP
27957,indisponivel,SAO GONCALO,RJ
15298,indisponivel,NOVA ESPERANCA,PR
25505,indisponivel,PORTO VELHO,RO
15299,indisponivel,SANTOS,SP
28085,indisponivel,LAURO DE FREITAS,BA
15300,indisponivel,CARAVELAS,BA
15301,indisponivel,SAO PAULO,SP
15302,indisponivel,BRASILIA,DF
15303,indisponivel,BETIM,MG
15304,indisponivel,VOTUPORANGA,SP
28086,indisponivel,GARCA,SP
14984,indisponivel,SAO BERNARDO DO CAMPO,SP
15328,indisponivel,RIO DE JANEIRO,RJ
24522,indisponivel,RIBEIRAO PRETO,SP
15309,indisponivel,FAZENDA RIO GRANDE,PR
15311,indisponivel,ARAPONGAS,PR
27777,indisponivel,CAMPINAS,SP
27790,indisponivel,SAO PAULO,SP
28073,indisponivel,CONTAGEM,MG
15312,indisponivel,BRASILIA,DF
15313,indisponivel,SAO PAULO,SP
15314,indisponivel,BELO HORIZONTE,MG
28014,indisponivel,SAO PAULO,SP
27440,indisponivel,FLORIANOPOLIS,SC
15315,indisponivel,BELO HORIZONTE,MG
15317,indisponivel,ECHAPORA,SP
15318,indisponivel,RIO DE JANEIRO,RJ
15321,indisponivel,SALVADOR,BA
15323,indisponivel,CURITIBA,PR
28087,indisponivel,GARCA,SP
15324,indisponivel,AMPERE,PR
15319,indisponivel,PORTO ALEGRE,RS
15327,indisponivel,SAO PAULO,SP
16242,indisponivel,SAO PAULO,SP
29159,indisponivel,SERRA,ES
26944,indisponivel,RIO DE JANEIRO,RJ
28111,indisponivel,AGUAS DE LINDOIA,SP
15329,indisponivel,LAVRAS,MG
15331,indisponivel,ARAUCARIA,PR
14787,indisponivel,CORDEIRO,RJ
15307,indisponivel,GOIANIA,GO
15333,indisponivel,SAO PAULO,SP
15335,indisponivel,SANTA LUZIA,MG
15360,indisponivel,SAO PAULO,SP
15339,indisponivel,BELO HORIZONTE,MG
15340,indisponivel,FEIRA DE SANTANA,BA
22113,indisponivel,RIO DE JANEIRO,RJ
26313,indisponivel,SANTA MARIA,RS
23406,indisponivel,VITORIA,ES
14839,indisponivel,SAO ROQUE,SP
21319,indisponivel,RIO DE JANEIRO,RJ
15344,indisponivel,BELO HORIZONTE,MG
23039,indisponivel,SAO PAULO,SP
28074,indisponivel,BOM JARDIM,RJ
19583,indisponivel,BELO HORIZONTE,MG
28925,indisponivel,BELO HORIZONTE,MG
19210,indisponivel,COLOMBO,PR
14786,indisponivel,RJ,RJ
22372,indisponivel,SOROCABA,SP
15346,indisponivel,RIO DE JANEIRO,RJ
15347,indisponivel,INTERNACIONAL,INT
23681,indisponivel,BELO HORIZONTE,MG
15348,indisponivel,SAO PAULO,SP
28112,indisponivel,MACEIO,AL
15350,indisponivel,MARMELOPOLIS,MG
15351,indisponivel,PIRACICABA,SP
15352,indisponivel,RIO DE JANEIRO,RJ
28491,indisponivel,CURITIBA,PR
27644,indisponivel,GOIANIA,GO
28114,indisponivel,SAO PAULO,SP
15356,indisponivel,SAO PAULO,SP
15357,indisponivel,SUMARE,SP
21871,indisponivel,BELO HORIZONTE,MG
15536,indisponivel,BELO HORIZONTE,MG
29160,indisponivel,BARRA DOS COQUEIROS,SE
29305,indisponivel,MARINGA,PR
28330,indisponivel,CRISTINAPOLIS,SE
15361,indisponivel,MONTE ALTO,SP
28115,indisponivel,DOURADOS,MS
28077,indisponivel,CURITIBA,PR
15362,indisponivel,MARINGA,PR
15363,indisponivel,FEIRA DE SANTANA,BA
15364,indisponivel,CURITIBA,PR
28091,indisponivel,NOVA PRATA DO IGUACU,PR
15381,indisponivel,MONTES CLAROS,MG
22516,indisponivel,IBIRUBA,RS
23619,indisponivel,NOVO HORIZONTE,SP
15369,indisponivel,SOROCABA,SP
15368,indisponivel,JUIZ DE FORA,MG
28610,indisponivel,FLORIANOPOLIS,SC
27953,indisponivel,SAO JOSE DO RIO PRETO,SP
23903,indisponivel,RIO DE JANEIRO,RJ
22928,indisponivel,BARUERI,SP
15376,indisponivel,ESPIRITO SANTO DO DOURADO,MG
19383,indisponivel,BOA ESPERANCA,MG
15380,indisponivel,TATUI,SP
14939,indisponivel,MARINGA,PR
14791,indisponivel,GOIANIA,GO
15397,indisponivel,RIO VERDE,GO
15402,indisponivel,PIRES DO RIO,GO
28079,indisponivel,POCOS DE CALDAS,MG
15418,indisponivel,JUIZ DE FORA,MG
15417,indisponivel,CAMPO GRANDE,MS
15419,indisponivel,RIBEIRAO PRETO,SP
24898,indisponivel,BELO HORIZONTE,MG
22080,indisponivel,FEIRA DE SANTANA,BA
15400,indisponivel,CARAPICUIBA,SP
27292,indisponivel,SALVADOR,BA
15401,indisponivel,SALVADOR,BA
14369,indisponivel,SAO PAULO,SP
15438,indisponivel,GOIANIRA,GO
15441,indisponivel,CATU,BA
15444,indisponivel,VITORIA DA CONQUISTA,BA
15445,indisponivel,GOIANIA,GO
18818,indisponivel,ALAGOINHAS,BA
28611,indisponivel,JUNDIAI,SP
15453,indisponivel,GOIANIA,GO
23280,indisponivel,PONTA GROSSA,PR
15455,indisponivel,COXIM,MS
15456,indisponivel,SOCORRO,SP
15432,indisponivel,SANTA MARIA,RS
15447,indisponivel,MIRASSOL D OESTE,MT
15429,indisponivel,MONTES CLAROS,MG
15462,indisponivel,GOIANIA,GO
27588,indisponivel,ARARAS,SP
31244,indisponivel,CAMPINAS,SP
28926,indisponivel,SALVADOR,BA
16394,indisponivel,BARREIRAS,BA
20043,indisponivel,UBERABA,MG
15491,indisponivel,RIO DE JANEIRO,RJ
15463,indisponivel,PRESIDENTE FIGUEIREDO,AM
15464,indisponivel,CANOAS,RS
15465,indisponivel,PENAPOLIS,SP
15466,indisponivel,ARACAJU,SE
15468,indisponivel,BOA VISTA,RR
15477,indisponivel,GUARATINGUETA,SP
15478,indisponivel,PARANAGUA,PR
15479,indisponivel,CURITIBA,PR
15480,indisponivel,XANXERE,SC
15481,indisponivel,RIO GRANDE,RS
15218,indisponivel,SAO LUIS,MA
15485,indisponivel,PINDAMONHANGABA,SP
15752,indisponivel,TAUBATE,SP
15517,indisponivel,BELO HORIZONTE,MG
15457,indisponivel,BRASILIA,DF
15496,indisponivel,RIO DE JANEIRO,RJ
15497,indisponivel,SAO PAULO,SP
14795,indisponivel,CARATINGA,MG
14796,indisponivel,SAO PAULO,SP
15499,indisponivel,ITABERAI,GO
19299,indisponivel,FIGUEIROPOLIS,TO
15500,indisponivel,BRASILIA,DF
15502,indisponivel,INTERNACIONAL,INT
15503,indisponivel,ALAGOINHA,PB
15510,indisponivel,BELO HORIZONTE,MG
15511,indisponivel,RIO DE JANEIRO,RJ
15508,indisponivel,BELO HORIZONTE,MG
15513,indisponivel,RIO DE JANEIRO,RJ
15514,indisponivel,NATAL,RN
15488,indisponivel,FORTALEZA,CE
15498,indisponivel,SAO PAULO,SP
15492,indisponivel,SALTO,SP
15504,indisponivel,JEQUIE,BA
15490,indisponivel,RIO DE JANEIRO,RJ
15487,indisponivel,RIO DE JANEIRO,RJ
15501,indisponivel,VOTORANTIM,SP
15522,indisponivel,CUIABA,MT
15523,indisponivel,SAO PAULO,SP
15524,indisponivel,MINEIROS,GO
15525,indisponivel,SAO PAULO,SP
15530,indisponivel,ITAJUBA,MG
15531,indisponivel,BARUERI,SP
15532,indisponivel,FLORIANOPOLIS,SC
15533,indisponivel,RIO DE JANEIRO,RJ
15535,indisponivel,IPATINGA,MG
15539,indisponivel,PRAIA GRANDE,SP
15541,indisponivel,PORTO ALEGRE,RS
15542,indisponivel,MANDAGUARI,PR
15543,indisponivel,FORTALEZA,CE
15544,indisponivel,SALVADOR,BA
15546,indisponivel,CONSELHEIRO LAFAIETE,MG
15538,indisponivel,NOVO HAMBURGO,RS
14330,indisponivel,BRASILIA,DF
15529,indisponivel,SALVADOR,BA
28570,indisponivel,JOAO PESSOA,PB
15537,indisponivel,MARINGA,PR
15555,indisponivel,TUBARAO,SC
15557,indisponivel,SANTOS,SP
15561,indisponivel,RIO DE JANEIRO,RJ
15565,indisponivel,FORTALEZA,CE
15566,indisponivel,BELO HORIZONTE ,MG
19436,indisponivel,RIO DE JANEIRO,RJ
21841,indisponivel,SAO PAULO,SP
15573,indisponivel,BELEM ,PA
17921,indisponivel,GUARULHOS,SP
14819,indisponivel,BELO HORIZONTE,MG
15553,indisponivel,RIO DE JANEIRO,RJ
22095,indisponivel,VITORIA,ES
15559,indisponivel,RIO GRANDE,RS
14901,indisponivel,RIO DE JANEIRO,RJ
15547,indisponivel,LONDRINA,PR
15582,indisponivel,FRANCA ,SP
21840,indisponivel,SAO PAULO,SP
23035,indisponivel,BELO HORIZONTE,MG
15596,indisponivel,SAO PAULO,SP
15600,indisponivel,RECIFE,PE
15601,indisponivel,RIBEIRAO PRETO,SP
15604,indisponivel,SAO PAULO,SP
15597,indisponivel,TERESINA,PI
15581,indisponivel,CAMPINAS,SP
15587,indisponivel,CAMPINAS,SP
22796,indisponivel,SAO PAULO,SP
19402,indisponivel,CORONEL FABRICIANO,MG
13951,indisponivel,SAO PAULO ,SP
13952,indisponivel,MARILIA,SP
13961,indisponivel,SOROCABA ,SP
15628,indisponivel,FRUTAL,MG
15626,indisponivel,SAO PAULO,SP
21807,indisponivel,PERUIBE,SP
15634,indisponivel,SAO PAULO,SP
15621,indisponivel,CAPELINHA,MG
15622,indisponivel,JOAO PESSOA,PB
15627,indisponivel,SAO PAULO,SP
15611,indisponivel,RIBEIRAO PRETO ,SP
27505,indisponivel,MACEIO,AL
15651,indisponivel,SANTA MARIA,RS
15650,indisponivel,PORTO ALEGRE,RS
15655,indisponivel,DOURADOS,MS
15663,indisponivel,SAO PAULO,SP
19336,indisponivel,SALVADOR,BA
19357,indisponivel,CAMPINAS,SP
22069,indisponivel,RIO DE JANEIRO,RJ
15375,indisponivel,QUIXADA,CE
15638,indisponivel,MESQUITA,RJ
15656,indisponivel,CAPAO DA CANOA,RS
15642,indisponivel,TABOAO DA SERRA,SP
15665,indisponivel,SALGUEIRO,PE
15659,indisponivel,SENHOR DO BONFIM,BA
15676,indisponivel,CAMPINAS,SP
15677,indisponivel,SAO BERNARDO DO CAMPO,SP
15678,indisponivel,CURITIBA,PR
21804,indisponivel,BETIM,MG
15681,indisponivel,JUIZ DE FORA,MG
22360,indisponivel,INHAMBUPE,BA
15682,indisponivel,SAO PAULO,SP
15683,indisponivel,SANTA CARMEM,MT
28094,indisponivel,FORTALEZA,CE
15684,indisponivel,SALVADOR ,BA
15687,indisponivel,RIO DE JANEIRO,RJ
15689,indisponivel,CURITIBA ,PR
15693,indisponivel,SAO GONCALO,RJ
15672,indisponivel,DOURADOS,MS
15671,indisponivel,RIO DE JANEIRO,RJ
24484,indisponivel,SALVADOR,BA
15688,indisponivel,VALENCA,RJ
15690,indisponivel,RIO DE JANEIRO,RJ
15706,indisponivel,BRASILIA,DF
15710,indisponivel,SAO PAULO,SP
15711,indisponivel,RECIFE,PE
15712,indisponivel,SAO PAULO,SP
15727,indisponivel,CAMPOS,RJ
15696,indisponivel,RIO DE JANEIRO,RJ
15699,indisponivel,MACAE,RJ
15701,indisponivel,RECIFE,PE
28494,indisponivel,SAO GONCALO,RJ
15713,indisponivel,SAO PAULO,SP
15343,indisponivel,CURITIBA,PR
15716,indisponivel,SAO VICENTE,SP
21803,indisponivel,NOVA VENECIA,ES
21802,indisponivel,SAO PAULO,SP
21800,indisponivel,MARABA,PA
15722,indisponivel,ORIXIMINA,PA
17506,indisponivel,JOAO PESSOA,PB
15744,indisponivel,DIVINOPOLIS,MG
22599,indisponivel,ATIBAIA,SP
20977,indisponivel,NITEROI,RJ
27407,indisponivel,PORTO ALEGRE,RS
15750,indisponivel,MOGI GUACU,SP
15756,indisponivel,DIVINO,MG
23038,indisponivel,MONTES CLAROS,MG
15734,indisponivel,SALVADOR,BA
15737,indisponivel,BELEM,PA
15743,indisponivel,TEIXEIRA DE FREITAS,BA
21799,indisponivel,SAO PAULO,SP
15732,indisponivel,TIANGUA,CE
20985,indisponivel,ARCOS,MG
15784,indisponivel,BETIM,MG
15773,indisponivel,SAO PAULO,SP
16232,indisponivel,RIO DE JANEIRO,RJ
14042,indisponivel,PORTO ALEGRE,RS
15745,indisponivel,TAQUARI,RS
28612,indisponivel,BELO HORIZONTE,MG
15840,indisponivel,SAO PAULO,SP
15771,indisponivel,SAO BERNARDO DO CAMPO,SP
15764,indisponivel,CAMPO LARGO,PR
15767,indisponivel,PETROLINA,PE
15770,indisponivel,DUQUE DE CAXIAS,RJ
15775,indisponivel,RIO DE JANEIRO,RJ
15778,indisponivel,JUIZ DE FORA,MG
21798,indisponivel,GUARULHOS,SP
15761,indisponivel,VARZEA PAULISTA,SP
15793,indisponivel,MACAE,RJ
15797,indisponivel,CANOAS,RS
15790,indisponivel,JUIZ DE FORA,MG
15821,indisponivel,INDAIATUBA,SP
15822,indisponivel,SANTOS ,SP
15825,indisponivel,SAO PAULO,SP
15806,indisponivel,APARECIDA DE GOIANIA,GO
15805,indisponivel,MANAUS,AM
19103,indisponivel,RIO DE JANEIRO,RJ
14061,indisponivel,SAO JOSE DOS CAMPOS,SP
15297,indisponivel,CURITIBA,PR
15789,indisponivel,SANTA MARIA,RS
15814,indisponivel,SAO LUDGERO,SC
15815,indisponivel,RIO DE JANEIRO,RJ
22380,indisponivel,TUBARAO,SC
15834,indisponivel,CAMPINAS,SP
15830,indisponivel,JANAUBA,MG
15838,indisponivel,CAMPINAS,SP
15839,indisponivel,GOIANIA,GO
15841,indisponivel,PORTO VELHO ,RO
15842,indisponivel,SAO PAULO,SP
15843,indisponivel,BRASILIA,DF
15844,indisponivel,PALHOCA,SC
15845,indisponivel,BEBEDOURO,SP
15846,indisponivel,FRANCISCO BELTRAO ,PR
15848,indisponivel,RIO DE JANEIRO,RJ
15849,indisponivel,BELO HORIZONTE,MG
15852,indisponivel,CELSO RAMOS,SC
15853,indisponivel,BRASILIA,DF
28095,indisponivel,MARINGA,PR
21791,indisponivel,PORTO ALEGRE,RS
15855,indisponivel,PIRACICABA,SP
15856,indisponivel,FRANCA,SP
15831,indisponivel,OSASCO,SP
15847,indisponivel,SALVADOR,BA
14077,indisponivel,SAO PAULO,SP
26621,indisponivel,APARECIDA DE GOIANIA,GO
17909,indisponivel,SOROCABA,SP
15826,indisponivel,RIO DE JANEIRO,RJ
15859,indisponivel,RIO DE JANEIRO ,RJ
15860,indisponivel,VILA VELHA ,ES
15861,indisponivel,CAUCAIA,CE
28096,indisponivel,TRAIPU,AL
21239,indisponivel,UBERABA,MG
15864,indisponivel,VITORIA,ES
18091,indisponivel,CAUCAIA,CE
22405,indisponivel,ANDRADAS,MG
15868,indisponivel,SAO PAULO,SP
15870,indisponivel,SAO LUIS DE MONTES BELOS ,GO
15871,indisponivel,CABO FRIO,RJ
15872,indisponivel,NOVA IGUACU ,RJ
15873,indisponivel,SAO PAULO ,SP
15874,indisponivel,ROLANDIA ,PR
15875,indisponivel,FORTALEZA,CE
15876,indisponivel,SAO PAULO ,SP
15878,indisponivel,NITEROI,RJ
15879,indisponivel,UBAJARA,CE
15880,indisponivel,PORTO ALEGRE,RS
26575,indisponivel,FORTALEZA,CE
28097,indisponivel,SANTO ANTONIO DE JESUS,BA
14097,indisponivel,PRAIA GRANDE,SP
15881,indisponivel,09560100,SP
15882,indisponivel,CACHOEIRO DE ITAPEMIRIM,ES
15883,indisponivel,SALVADOR,BA
15885,indisponivel,PARNAIBA ,PI
15886,indisponivel,SAO BERNARDO DO CAMPO,SP
15877,indisponivel,PELOTAS,RS
21763,indisponivel,CURITIBA,PR
19325,indisponivel,NATAL,RN
15890,indisponivel,SAO PAULO,SP
15891,indisponivel,RIO DE JANEIRO,RJ
15892,indisponivel,VARZEA GRANDE,MT
15893,indisponivel,CURITIBA,PR
